scenario,arm,seed,t_min,burned_cells,j_phys
S2,F5,107,134.0,1618,0.23155
S2,F5,107,146.0,1622,0.23176
S2,F5,107,158.0,1626,0.23196
S2,F5,107,170.0,1636,0.23247
S2,F5,107,182.0,1640,0.23268
S2,F5,107,194.0,1648,0.23308
S2,F5,107,206.0,1651,0.23323
S2,F5,107,218.0,1652,0.23328
S2,F5,107,230.0,1653,0.23333
S2,F5,107,242.0,1656,0.23348
S2,F5,107,254.0,1658,0.23358
S2,F5,107,266.0,1658,0.23358
S2,F5,107,278.0,1662,0.23378
S2,F5,107,290.0,1664,0.23388
S2,F5,107,302.0,1664,0.23388
S2,F5,107,314.0,1665,0.23393
S2,F5,107,326.0,1666,0.23398
S2,F5,107,338.0,1666,0.23398
S2,F5,107,350.0,1666,0.23398
S3,Test0,108,2.0,5,0.00123
S3,Test0,108,14.0,40,0.00961
S3,Test0,108,26.0,118,0.02833
S3,Test0,108,38.0,188,0.04782
S3,Test0,108,50.0,247,0.06317
S3,Test0,108,62.0,338,0.09452
S3,Test0,108,74.0,454,0.14066
S3,Test0,108,86.0,529,0.16629
S3,Test0,108,98.0,585,0.17848
S3,Test0,108,110.0,631,0.18519
S3,Test0,108,122.0,642,0.18724
S3,Test0,108,134.0,652,0.18914
S3,Test0,108,146.0,654,0.19006
S3,Test0,108,158.0,655,0.19081
S3,Test0,108,170.0,657,0.19164
S3,Test0,108,182.0,658,0.19234
S3,Test0,108,194.0,660,0.19313
S3,Test0,108,206.0,663,0.19404
S3,Test0,108,218.0,781,0.207
S3,Test0,108,230.0,915,0.22683
S3,Test0,108,242.0,993,0.25164
S3,Test0,108,254.0,1079,0.26566
S3,Test0,108,266.0,1185,0.28338
S3,Test0,108,278.0,1296,0.29948
S3,Test0,108,290.0,1377,0.31495
S3,Test0,108,302.0,1468,0.3341
S3,Test0,108,314.0,1533,0.34538
S3,Test0,108,326.0,1643,0.36685
S3,Test0,108,338.0,1686,0.38043
S3,Test0,108,350.0,1724,0.3932
S5,F5EvAI,106,2.0,11,0.0026
S5,F5EvAI,106,14.0,102,0.02417
S5,F5EvAI,106,26.0,302,0.09102
S5,F5EvAI,106,38.0,395,0.12175
S5,F5EvAI,106,50.0,435,0.13908
S5,F5EvAI,106,62.0,479,0.15288
S5,F5EvAI,106,74.0,488,0.15467
S5,F5EvAI,106,86.0,503,0.15865
S5,F5EvAI,106,98.0,515,0.16557
S5,F5EvAI,106,110.0,525,0.1681
S5,F5EvAI,106,122.0,529,0.16862
S5,F5EvAI,106,134.0,543,0.17706
S5,F5EvAI,106,146.0,553,0.17935
S5,F5EvAI,106,158.0,556,0.17972
S5,F5EvAI,106,170.0,559,0.18009
S5,F5EvAI,106,182.0,564,0.1812
S5,F5EvAI,106,194.0,565,0.18182
S5,F5EvAI,106,206.0,567,0.18206
S5,F5EvAI,106,218.0,567,0.18206
S5,F5EvAI,106,230.0,568,0.18219
S5,F5EvAI,106,242.0,568,0.18219
S5,F5EvAI,106,254.0,570,0.18243
S5,F5EvAI,106,266.0,571,0.18255
S5,F5EvAI,106,278.0,572,0.18267
S5,F5EvAI,106,290.0,572,0.18267
S5,F5EvAI,106,302.0,573,0.18329
S5,F5EvAI,106,314.0,573,0.18329
S5,F5EvAI,106,326.0,573,0.18329
S5,F5EvAI,106,338.0,573,0.18329
S5,F5EvAI,106,350.0,576,0.18466
S4,F5,107,2.0,9,0.00208
S4,F5,107,14.0,135,0.0309
S4,F5,107,26.0,277,0.0779
S4,F5,107,38.0,297,0.08255
S4,F5,107,50.0,335,0.09831
S4,F5,107,62.0,374,0.10644
S4,F5,107,74.0,403,0.11117
S4,F5,107,86.0,418,0.11623
S4,F5,107,98.0,421,0.11665
S4,F5,107,110.0,431,0.11858
S4,F5,107,122.0,431,0.11858
S4,F5,107,134.0,447,0.12076
S4,F5,107,146.0,461,0.13094
S4,F5,107,158.0,606,0.15162
S4,F5,107,170.0,715,0.1657
S4,F5,107,182.0,778,0.18528
S4,F5,107,194.0,797,0.18739
S4,F5,107,206.0,817,0.19325
S4,F5,107,218.0,830,0.19623
S4,F5,107,230.0,841,0.19727
S4,F5,107,242.0,855,0.20214
S4,F5,107,254.0,857,0.20236
S4,F5,107,266.0,857,0.20238
S4,F5,107,278.0,857,0.20239
S4,F5,107,290.0,857,0.2024
S4,F5,107,302.0,857,0.20241
S4,F5,107,314.0,857,0.20241
S4,F5,107,326.0,857,0.20242
S4,F5,107,338.0,857,0.20242
S4,F5,107,350.0,857,0.20242
S4,Test0,108,2.0,10,0.00246
S4,Test0,108,14.0,94,0.02523
S4,Test0,108,26.0,234,0.06548
S4,Test0,108,38.0,324,0.08993
S4,Test0,108,50.0,404,0.10562
S4,Test0,108,62.0,480,0.12513
S4,Test0,108,74.0,588,0.16384
S4,Test0,108,86.0,752,0.19482
S4,Test0,108,98.0,904,0.22842
S4,Test0,108,110.0,1007,0.24771
S4,Test0,108,122.0,1116,0.26637
S4,Test0,108,134.0,1223,0.28483
S4,Test0,108,146.0,1310,0.30274
S4,Test0,108,158.0,1371,0.31392
S4,Test0,108,170.0,1425,0.31983
S4,Test0,108,182.0,1542,0.33686
S4,Test0,108,194.0,1613,0.35343
S4,Test0,108,206.0,1655,0.36491
S4,Test0,108,218.0,1688,0.37478
S4,Test0,108,230.0,1719,0.38429
S4,Test0,108,242.0,1769,0.3957
S4,Test0,108,254.0,1804,0.40819
S4,Test0,108,266.0,1820,0.41633
S4,Test0,108,278.0,1840,0.42779
S4,Test0,108,290.0,1864,0.43898
S4,Test0,108,302.0,1909,0.44999
S4,Test0,108,314.0,1962,0.46082
S4,Test0,108,326.0,2001,0.46858
S4,Test0,108,338.0,2018,0.47542
S4,Test0,108,350.0,2037,0.48092
S4,F5EvAI,107,2.0,9,0.00208
S4,F5EvAI,107,14.0,135,0.0309
S4,F5EvAI,107,26.0,277,0.0779
S4,F5EvAI,107,38.0,297,0.08255
S4,F5EvAI,107,50.0,326,0.09693
S4,F5EvAI,107,62.0,378,0.10703
S4,F5EvAI,107,74.0,407,0.11173
S4,F5EvAI,107,86.0,533,0.14601
S4,F5EvAI,107,98.0,668,0.16327
S4,F5EvAI,107,110.0,772,0.17916
S4,F5EvAI,107,122.0,795,0.18419
S4,F5EvAI,107,134.0,818,0.191
S4,F5EvAI,107,146.0,833,0.19246
S4,F5EvAI,107,158.0,835,0.19266
S4,F5EvAI,107,170.0,837,0.19287
S4,F5EvAI,107,182.0,840,0.19314
S4,F5EvAI,107,194.0,840,0.19316
S4,F5EvAI,107,206.0,841,0.19326
S4,F5EvAI,107,218.0,841,0.19326
S4,F5EvAI,107,230.0,841,0.19326
S4,F5EvAI,107,242.0,841,0.19326
S4,F5EvAI,107,254.0,841,0.19326
S5,F5,107,2.0,9,0.00208
S5,F5,107,14.0,138,0.03203
S5,F5,107,26.0,285,0.07998
S5,F5,107,38.0,307,0.08491
S5,F5,107,50.0,346,0.10054
S5,F5,107,62.0,389,0.10699
S5,F5,107,74.0,425,0.11536
S5,F5,107,86.0,431,0.11673
S5,F5,107,98.0,432,0.11687
S5,F5,107,110.0,442,0.1201
S5,F5,107,122.0,461,0.12266
S5,F5,107,134.0,463,0.12292
S5,F5,107,146.0,463,0.12292
S5,F5,107,158.0,463,0.12292
S5,F5,107,170.0,463,0.12292
S5,F5,107,182.0,468,0.12657
S5,F5,107,194.0,473,0.13064
S5,F5,107,206.0,505,0.13533
S5,F5,107,218.0,540,0.14722
S5,F5,107,230.0,564,0.15242
S5,F5,107,242.0,581,0.15563
S5,F5,107,254.0,588,0.15888
S5,F5,107,266.0,599,0.16315
S5,F5,107,278.0,599,0.16317
S5,F5,107,290.0,603,0.1644
S5,F5,107,302.0,603,0.1644
S5,F5,107,314.0,603,0.16441
S5,F5,107,326.0,603,0.16441
S5,F5,107,338.0,603,0.16441
S5,F5,107,350.0,603,0.16442
S3,F5EvAI,107,2.0,4,0.00093
S3,F5EvAI,107,14.0,11,0.00254
S3,F5EvAI,107,26.0,11,0.00254
S3,F5EvAI,107,38.0,11,0.00254
S3,F5EvAI,107,50.0,14,0.00323
S3,F5EvAI,107,62.0,18,0.00414
S3,F5EvAI,107,74.0,20,0.00459
S3,F5EvAI,107,86.0,22,0.00504
S3,F5EvAI,107,98.0,23,0.00527
S3,F5EvAI,107,110.0,26,0.00594
S3,F5EvAI,107,122.0,29,0.00661
S3,F5EvAI,107,134.0,29,0.00661
S3,F5EvAI,107,146.0,31,0.00706
S3,F5EvAI,107,158.0,33,0.00751
S3,F5EvAI,107,170.0,35,0.00795
S3,F5EvAI,107,182.0,36,0.00817
S3,F5EvAI,107,194.0,38,0.00861
S3,F5EvAI,107,206.0,38,0.00861
S3,F5EvAI,107,218.0,39,0.00883
S3,F5EvAI,107,230.0,41,0.00927
S3,F5EvAI,107,242.0,42,0.00949
S3,F5EvAI,107,254.0,43,0.00971
S3,F5EvAI,107,266.0,43,0.00971
S3,F5EvAI,107,278.0,43,0.00971
S3,F5EvAI,107,290.0,43,0.00971
S3,F5EvAI,107,302.0,44,0.00993
S3,F5EvAI,107,314.0,44,0.00993
S3,F5EvAI,107,326.0,44,0.00993
S3,F5EvAI,107,338.0,46,0.01037
S3,F5EvAI,107,350.0,46,0.01037
S5,Test0,108,2.0,10,0.00246
S5,Test0,108,14.0,94,0.02523
S5,Test0,108,26.0,234,0.06548
S5,Test0,108,38.0,324,0.08993
S5,Test0,108,50.0,404,0.10562
S5,Test0,108,62.0,480,0.12513
S5,Test0,108,74.0,588,0.16384
S5,Test0,108,86.0,752,0.19482
S5,Test0,108,98.0,904,0.22842
S5,Test0,108,110.0,1007,0.24771
S5,Test0,108,122.0,1116,0.26637
S5,Test0,108,134.0,1223,0.28483
S5,Test0,108,146.0,1310,0.30274
S5,Test0,108,158.0,1371,0.31392
S5,Test0,108,170.0,1425,0.31983
S5,Test0,108,182.0,1542,0.33686
S5,Test0,108,194.0,1613,0.35343
S5,Test0,108,206.0,1655,0.36491
S5,Test0,108,218.0,1688,0.37478
S5,Test0,108,230.0,1719,0.38429
S5,Test0,108,242.0,1769,0.3957
S5,Test0,108,254.0,1804,0.40819
S5,Test0,108,266.0,1820,0.41633
S5,Test0,108,278.0,1840,0.42779
S5,Test0,108,290.0,1864,0.43898
S5,Test0,108,302.0,1909,0.44999
S5,Test0,108,314.0,1962,0.46082
S5,Test0,108,326.0,2001,0.46858
S5,Test0,108,338.0,2018,0.47542
S5,Test0,108,350.0,2037,0.48092
S5,F5Ev,107,2.0,9,0.00208
S5,F5Ev,107,14.0,138,0.03203
S5,F5Ev,107,26.0,267,0.0723
S5,F5Ev,107,38.0,286,0.07716
S5,F5Ev,107,50.0,318,0.0883
S5,F5Ev,107,62.0,330,0.09026
S5,F5Ev,107,74.0,335,0.09103
S5,F5Ev,107,86.0,354,0.09988
S5,F5Ev,107,98.0,356,0.10027
S5,F5Ev,107,110.0,387,0.10834
S5,F5Ev,107,122.0,508,0.12953
S5,F5Ev,107,134.0,634,0.15016
S5,F5Ev,107,146.0,711,0.16342
S5,F5Ev,107,158.0,728,0.16578
S5,F5Ev,107,170.0,748,0.16946
S5,F5Ev,107,182.0,751,0.16981
S5,F5Ev,107,194.0,756,0.17032
S5,F5Ev,107,206.0,759,0.17176
S5,F5Ev,107,218.0,760,0.1732
S5,F5Ev,107,230.0,760,0.17321
S5,F5Ev,107,242.0,763,0.17351
S5,F5Ev,107,254.0,763,0.17352
S5,F5Ev,107,266.0,763,0.17352
S1,F5,108,2.0,4,0.00087
S1,F5,108,14.0,40,0.00851
S1,F5,108,26.0,109,0.02222
S1,F5,108,38.0,326,0.05866
S1,F5,108,50.0,432,0.07353
S1,F5,108,62.0,575,0.0912
S1,F5,108,74.0,764,0.11118
S1,F5,108,86.0,964,0.12902
S1,F5,108,98.0,1034,0.13461
S1,F5,108,110.0,1122,0.14121
S1,F5,108,122.0,1281,0.15357
S1,F5,108,134.0,1544,0.17206
S1,F5,108,146.0,1695,0.20535
S1,F5,108,158.0,1816,0.2189
S1,F5,108,170.0,1905,0.26549
S1,F5,108,182.0,1949,0.27228
S1,F5,108,194.0,1987,0.28953
S1,F5,108,206.0,2010,0.29661
S1,F5,108,218.0,2039,0.29783
S1,F5,108,230.0,2052,0.29987
S1,F5,108,242.0,2067,0.30049
S1,F5,108,254.0,2096,0.30165
S1,F5,108,266.0,2127,0.30436
S1,F5,108,278.0,2178,0.3063
S1,F5,108,290.0,2217,0.30775
S1,F5,108,302.0,2278,0.31735
S1,F5,108,314.0,2364,0.32334
S1,F5,108,326.0,2387,0.33007
S1,F5,108,338.0,2421,0.3416
S1,F5,108,350.0,2444,0.34688
S2,F5EvAI,107,2.0,8,0.00178
S2,F5EvAI,107,14.0,88,0.01857
S2,F5EvAI,107,26.0,460,0.07855
S2,F5EvAI,107,38.0,913,0.16588
S2,F5EvAI,107,50.0,1367,0.20644
S2,F5EvAI,107,62.0,1488,0.21363
S2,F5EvAI,107,74.0,1565,0.22686
S2,F5EvAI,107,86.0,1583,0.22971
S2,F5EvAI,107,98.0,1594,0.23029
S2,F5EvAI,107,110.0,1603,0.23077
S2,F5EvAI,107,122.0,1616,0.23145
S2,F5EvAI,107,134.0,1618,0.23155
S2,F5EvAI,107,146.0,1622,0.23176
S2,F5EvAI,107,158.0,1626,0.23196
S2,F5EvAI,107,170.0,1635,0.23242
S2,F5EvAI,107,182.0,1639,0.23263
S2,F5EvAI,107,194.0,1661,0.23373
S2,F5EvAI,107,206.0,1661,0.23373
S2,F5EvAI,107,218.0,1662,0.23378
S2,F5EvAI,107,230.0,1663,0.23383
S2,F5EvAI,107,242.0,1668,0.23412
S2,F5EvAI,107,254.0,1668,0.23417
S2,F5EvAI,107,266.0,1674,0.24639
S2,F5EvAI,107,278.0,1677,0.24658
S2,F5EvAI,107,290.0,1680,0.24673
S2,F5EvAI,107,302.0,1683,0.24689
S2,F5EvAI,107,314.0,1684,0.24694
S2,F5EvAI,107,326.0,1686,0.24704
S2,F5EvAI,107,338.0,1688,0.24714
S2,F5EvAI,107,350.0,1691,0.24729
S2,F5Ev,107,2.0,8,0.00178
S2,F5Ev,107,14.0,88,0.01857
S2,F5Ev,107,26.0,460,0.07855
S2,F5Ev,107,38.0,907,0.15976
S2,F5Ev,107,50.0,1360,0.20036
S2,F5Ev,107,62.0,1500,0.20863
S2,F5Ev,107,74.0,1563,0.22672
S2,F5Ev,107,86.0,1578,0.22941
S2,F5Ev,107,98.0,1586,0.22984
S2,F5Ev,107,110.0,1595,0.23032
S2,F5Ev,107,122.0,1604,0.2308
S2,F5Ev,107,134.0,1605,0.23085
S2,F5Ev,107,146.0,1616,0.23142
S2,F5Ev,107,158.0,1619,0.23157
S2,F5Ev,107,170.0,1632,0.23224
S2,F5Ev,107,182.0,1634,0.23234
S2,F5Ev,107,194.0,1653,0.2333
S2,F5Ev,107,206.0,1653,0.2333
S2,F5Ev,107,218.0,1656,0.23345
S2,F5Ev,107,230.0,1660,0.23365
S2,F5Ev,107,242.0,1666,0.23395
S2,F5Ev,107,254.0,1666,0.23395
S2,F5Ev,107,266.0,1666,0.23395
S2,F5Ev,107,278.0,1673,0.2343
S2,F5Ev,107,290.0,1678,0.23455
S2,F5Ev,107,302.0,1678,0.23457
S2,F5Ev,107,314.0,1680,0.23847
S2,F5Ev,107,326.0,1682,0.2386
S2,F5Ev,107,338.0,1685,0.23877
S2,F5Ev,107,350.0,1690,0.23902
S3,F5EvAI,108,2.0,5,0.00123
S3,F5EvAI,108,14.0,33,0.00797
S3,F5EvAI,108,26.0,70,0.01646
S3,F5EvAI,108,38.0,72,0.01691
S3,F5EvAI,108,50.0,81,0.0189
S3,F5EvAI,108,62.0,81,0.0189
S3,F5EvAI,108,74.0,89,0.02065
S3,F5EvAI,108,86.0,90,0.02087
S3,F5EvAI,108,98.0,90,0.02087
S3,F5EvAI,108,110.0,92,0.0213
S3,F5EvAI,108,122.0,93,0.02152
S3,F5EvAI,108,134.0,95,0.02195
S3,F5EvAI,108,146.0,96,0.02217
S3,F5Ev,108,2.0,5,0.00123
S3,F5Ev,108,14.0,33,0.00797
S3,F5Ev,108,26.0,71,0.01668
S3,F5Ev,108,38.0,81,0.0189
S3,F5Ev,108,50.0,87,0.02022
S3,F5Ev,108,62.0,94,0.02174
S3,F5Ev,108,74.0,103,0.02367
S3,F5Ev,108,86.0,106,0.02431
S3,F5Ev,108,98.0,108,0.02473
S3,F5Ev,108,110.0,110,0.02516
S3,F5Ev,108,122.0,112,0.02558
S3,F5Ev,108,134.0,114,0.026
S3,F5Ev,108,146.0,115,0.02621
S3,F5Ev,108,158.0,116,0.02642
S3,F5Ev,108,170.0,117,0.02663
S3,F5Ev,108,182.0,117,0.02663
S5,F5EvAI,107,2.0,9,0.00208
S5,F5EvAI,107,14.0,138,0.03203
S5,F5EvAI,107,26.0,285,0.07998
S5,F5EvAI,107,38.0,307,0.08491
S5,F5EvAI,107,50.0,344,0.10024
S5,F5EvAI,107,62.0,393,0.10756
S5,F5EvAI,107,74.0,418,0.11384
S5,F5EvAI,107,86.0,430,0.1155
S5,F5EvAI,107,98.0,440,0.11851
S5,F5EvAI,107,110.0,446,0.11933
S5,F5EvAI,107,122.0,449,0.11973
S5,F5EvAI,107,134.0,453,0.12027
S5,F5EvAI,107,146.0,454,0.12041
S5,F5EvAI,107,158.0,455,0.12054
S5,F5EvAI,107,170.0,456,0.12067
S5,F5EvAI,107,182.0,460,0.12121
S5,F5EvAI,107,194.0,463,0.12161
S5,F5EvAI,107,206.0,463,0.12161
S5,F5EvAI,107,218.0,465,0.12187
S5,F5EvAI,107,230.0,467,0.12214
S5,F5EvAI,107,242.0,467,0.12214
S5,F5EvAI,107,254.0,467,0.12214
S1,Test0,109,2.0,4,0.00089
S1,Test0,109,14.0,14,0.0031
S1,Test0,109,26.0,40,0.0087
S1,Test0,109,38.0,62,0.01329
S1,Test0,109,50.0,76,0.01615
S1,Test0,109,62.0,104,0.02171
S1,Test0,109,74.0,231,0.04466
S1,Test0,109,86.0,395,0.09965
S1,Test0,109,98.0,444,0.14059
S1,Test0,109,110.0,499,0.17731
S1,Test0,109,122.0,545,0.18991
S1,Test0,109,134.0,609,0.20355
S1,Test0,109,146.0,679,0.22461
S1,Test0,109,158.0,876,0.25387
S1,Test0,109,170.0,1135,0.27752
S1,Test0,109,182.0,1319,0.31141
S1,Test0,109,194.0,1419,0.32727
S1,Test0,109,206.0,1466,0.33773
S1,Test0,109,218.0,1493,0.34442
S1,Test0,109,230.0,1524,0.3479
S1,Test0,109,242.0,1562,0.35167
S1,Test0,109,254.0,1607,0.35574
S1,Test0,109,266.0,1656,0.35994
S1,Test0,109,278.0,1729,0.36522
S1,Test0,109,290.0,1857,0.38343
S1,Test0,109,302.0,2054,0.41606
S1,Test0,109,314.0,2196,0.43811
S1,Test0,109,326.0,2275,0.45245
S1,Test0,109,338.0,2335,0.47138
S1,Test0,109,350.0,2435,0.50362
S3,F5,108,2.0,5,0.00123
S3,F5,108,14.0,33,0.00797
S3,F5,108,26.0,71,0.01668
S3,F5,108,38.0,88,0.02043
S3,F5,108,50.0,101,0.02324
S3,F5,108,62.0,104,0.02388
S3,F5,108,74.0,104,0.02388
S3,F5,108,86.0,120,0.02726
S3,F5,108,98.0,120,0.02726
S3,F5,108,110.0,120,0.02726
S3,F5,108,122.0,120,0.02726
S3,F5,108,134.0,120,0.02726
S3,F5,108,146.0,120,0.02726
S3,F5,108,158.0,120,0.02726
S3,F5,108,170.0,120,0.02726
S3,F5,108,182.0,120,0.02726
S3,F5,108,194.0,120,0.02726
S3,F5,108,206.0,120,0.02726
S3,F5,108,218.0,120,0.02726
S3,F5,108,230.0,120,0.02726
S3,F5,108,242.0,120,0.02726
S3,F5,108,254.0,121,0.02747
S3,F5,108,266.0,121,0.02747
S3,F5,108,278.0,121,0.02747
S3,F5,108,290.0,121,0.02747
S3,F5,108,302.0,121,0.02747
S3,F5,108,314.0,121,0.02747
S3,F5,108,326.0,121,0.02747
S3,F5,108,338.0,122,0.02767
S3,F5,108,350.0,122,0.02767
S4,F5Ev,107,2.0,9,0.00208
S4,F5Ev,107,14.0,128,0.02734
S4,F5Ev,107,26.0,237,0.05984
S4,F5Ev,107,38.0,256,0.06478
S4,F5Ev,107,50.0,283,0.07417
S4,F5Ev,107,62.0,290,0.0754
S4,F5Ev,107,74.0,304,0.08186
S4,F5Ev,107,86.0,310,0.08342
S4,F5Ev,107,98.0,313,0.08467
S4,F5Ev,107,110.0,316,0.08515
S4,F5Ev,107,122.0,320,0.08578
S4,F5Ev,107,134.0,320,0.08578
S4,F5Ev,107,146.0,322,0.08609
S4,F5Ev,107,158.0,324,0.0864
S4,F5Ev,107,170.0,326,0.08671
S4,F5Ev,107,182.0,327,0.08687
S4,F5Ev,107,194.0,330,0.08733
S4,F5Ev,107,206.0,332,0.08763
S4,F5Ev,107,218.0,333,0.08779
S4,F5Ev,107,230.0,336,0.08825
S4,F5Ev,107,242.0,343,0.08931
S4,F5Ev,107,254.0,407,0.10859
S4,F5Ev,107,266.0,515,0.12978
S4,F5Ev,107,278.0,624,0.1439
S4,F5Ev,107,290.0,681,0.15464
S4,F5Ev,107,302.0,705,0.16122
S4,F5Ev,107,314.0,729,0.16805
S4,F5Ev,107,326.0,743,0.17115
S4,F5Ev,107,338.0,747,0.17157
S4,F5Ev,107,350.0,751,0.17197
S2,F5,108,2.0,13,0.00281
S2,F5,108,14.0,158,0.03127
S2,F5,108,26.0,338,0.06043
S2,F5,108,38.0,753,0.11011
S2,F5,108,50.0,1004,0.13373
S2,F5,108,62.0,1153,0.14935
S2,F5,108,74.0,1280,0.16093
S2,F5,108,86.0,1374,0.17126
S2,F5,108,98.0,1526,0.2047
S2,F5,108,110.0,1708,0.24412
S2,F5,108,122.0,1831,0.30535
S2,F5,108,134.0,1904,0.32327
S2,F5,108,146.0,1958,0.34569
S2,F5,108,158.0,2010,0.36579
S2,F5,108,170.0,2090,0.38387
S2,F5,108,182.0,2113,0.38585
S2,F5,108,194.0,2131,0.39628
S2,F5,108,206.0,2188,0.40834
S2,F5,108,218.0,2403,0.41834
S2,F5,108,230.0,2494,0.42734
S2,F5,108,242.0,2552,0.43614
S2,F5,108,254.0,2579,0.43952
S2,F5,108,266.0,2623,0.44636
S2,F5,108,278.0,2667,0.45317
S2,F5,108,290.0,2716,0.45715
S2,F5,108,302.0,2760,0.46098
S2,F5,108,314.0,2797,0.4631
S2,F5,108,326.0,2846,0.467
S2,F5,108,338.0,2861,0.46849
S2,F5,108,350.0,2869,0.4698
S2,Test0,109,2.0,18,0.00397
S2,Test0,109,14.0,141,0.02876
S2,Test0,109,26.0,349,0.06316
S2,Test0,109,38.0,627,0.09858
S2,Test0,109,50.0,738,0.11026
S2,Test0,109,62.0,816,0.1178
S2,Test0,109,74.0,1039,0.13678
S2,Test0,109,86.0,1267,0.18598
S2,Test0,109,98.0,1412,0.23271
S2,Test0,109,110.0,1528,0.26826
S2,Test0,109,122.0,1604,0.30581
S2,Test0,109,134.0,1689,0.33471
S2,Test0,109,146.0,1757,0.35218
S2,Test0,109,158.0,1818,0.3871
S2,Test0,109,170.0,1924,0.44411
S2,Test0,109,182.0,2028,0.47114
S2,Test0,109,194.0,2093,0.49138
S2,Test0,109,206.0,2134,0.50978
S2,Test0,109,218.0,2202,0.53124
S2,Test0,109,230.0,2254,0.55748
S2,Test0,109,242.0,2317,0.56848
S2,Test0,109,254.0,2398,0.5747
S2,Test0,109,266.0,2436,0.57939
S2,Test0,109,278.0,2620,0.58851
S2,Test0,109,290.0,2759,0.5959
S2,Test0,109,302.0,2814,0.60079
S2,Test0,109,314.0,2842,0.60491
S2,Test0,109,326.0,2870,0.609
S2,Test0,109,338.0,2905,0.61322
S2,Test0,109,350.0,2929,0.61711
S3,Test0,109,2.0,11,0.0026
S3,Test0,109,14.0,191,0.05323
S3,Test0,109,26.0,474,0.13131
S3,Test0,109,38.0,573,0.16415
S3,Test0,109,50.0,619,0.17084
S3,Test0,109,62.0,653,0.1769
S3,Test0,109,74.0,688,0.18736
S3,Test0,109,86.0,717,0.19459
S3,Test0,109,98.0,750,0.2025
S3,Test0,109,110.0,776,0.21135
S3,Test0,109,122.0,792,0.21637
S3,Test0,109,134.0,812,0.22608
S3,Test0,109,146.0,827,0.23258
S3,Test0,109,158.0,841,0.24099
S3,Test0,109,170.0,858,0.24762
S3,Test0,109,182.0,871,0.2518
S3,Test0,109,194.0,883,0.25747
S3,Test0,109,206.0,893,0.26139
S3,Test0,109,218.0,907,0.2641
S3,Test0,109,230.0,921,0.26733
S3,Test0,109,242.0,927,0.26985
S3,Test0,109,254.0,931,0.2722
S3,Test0,109,266.0,932,0.27378
S3,Test0,109,278.0,932,0.27468
S3,Test0,109,290.0,935,0.27735
S3,Test0,109,302.0,936,0.27828
S3,Test0,109,314.0,938,0.27928
S3,Test0,109,326.0,939,0.2802
S3,Test0,109,338.0,939,0.28104
S3,Test0,109,350.0,939,0.28186
S4,F5Ev,108,2.0,10,0.00246
S4,F5Ev,108,14.0,81,0.0209
S4,F5Ev,108,26.0,129,0.03633
S4,F5Ev,108,38.0,142,0.04001
S4,F5Ev,108,50.0,163,0.04811
S4,F5Ev,108,62.0,163,0.04813
S4,F5Ev,108,74.0,184,0.05321
S4,F5Ev,108,86.0,187,0.0538
S4,F5Ev,108,98.0,187,0.0538
S4,F5Ev,108,110.0,190,0.05537
S4,F5Ev,108,122.0,193,0.05594
S4,F5Ev,108,134.0,195,0.05632
S4,F5Ev,108,146.0,197,0.0567
S4,F5Ev,108,158.0,198,0.05689
S4,F5Ev,108,170.0,199,0.05707
S4,F5Ev,108,182.0,199,0.05707
S4,F5,108,2.0,10,0.00246
S4,F5,108,14.0,81,0.0209
S4,F5,108,26.0,133,0.03715
S4,F5,108,38.0,161,0.04381
S4,F5,108,50.0,183,0.04912
S4,F5,108,62.0,193,0.05392
S4,F5,108,74.0,194,0.05484
S4,F5,108,86.0,194,0.05486
S4,F5,108,98.0,194,0.05487
S4,F5,108,110.0,217,0.06016
S4,F5,108,122.0,217,0.06018
S4,F5,108,134.0,218,0.06237
S4,F5,108,146.0,218,0.0624
S4,F5,108,158.0,218,0.06241
S4,F5,108,170.0,218,0.06243
S4,F5,108,182.0,218,0.06244
S4,F5,108,194.0,218,0.06245
S4,F5,108,206.0,218,0.06246
S4,F5,108,218.0,218,0.06247
S4,F5,108,230.0,218,0.06248
S4,F5,108,242.0,218,0.06249
S4,F5,108,254.0,218,0.0625
S4,F5,108,266.0,218,0.06251
S4,F5,108,278.0,219,0.06271
S4,F5,108,290.0,228,0.06436
S4,F5,108,302.0,236,0.06581
S4,F5,108,314.0,250,0.06979
S4,F5,108,326.0,253,0.07082
S4,F5,108,338.0,259,0.07237
S4,F5,108,350.0,259,0.07237
S4,Test0,109,2.0,21,0.00493
S4,Test0,109,14.0,349,0.10226
S4,Test0,109,26.0,720,0.19835
S4,Test0,109,38.0,884,0.23795
S4,Test0,109,50.0,952,0.25215
S4,Test0,109,62.0,997,0.26139
S4,Test0,109,74.0,1049,0.27251
S4,Test0,109,86.0,1108,0.28501
S4,Test0,109,98.0,1220,0.29901
S4,Test0,109,110.0,1477,0.31977
S4,Test0,109,122.0,1697,0.35903
S4,Test0,109,134.0,1737,0.38294
S4,Test0,109,146.0,1765,0.39356
S4,Test0,109,158.0,1790,0.40459
S4,Test0,109,170.0,1821,0.41823
S4,Test0,109,182.0,1847,0.42744
S4,Test0,109,194.0,1857,0.43258
S4,Test0,109,206.0,1864,0.43731
S4,Test0,109,218.0,1872,0.44205
S4,Test0,109,230.0,1883,0.44693
S4,Test0,109,242.0,1891,0.45113
S4,Test0,109,254.0,1902,0.45441
S4,Test0,109,266.0,1908,0.4575
