scenario,arm,seed,t_min,burned_cells,j_phys
S3,F5EvAI,228,194.0,341,0.07076
S2,F5Ev,227,2.0,8,0.00171
S2,F5Ev,227,14.0,26,0.0055
S2,F5Ev,227,26.0,66,0.01361
S2,F5Ev,227,38.0,146,0.02868
S2,F5Ev,227,50.0,216,0.04075
S2,F5Ev,227,62.0,270,0.04942
S2,F5Ev,227,74.0,300,0.05402
S2,F5Ev,227,86.0,312,0.05582
S2,F5Ev,227,98.0,330,0.05848
S2,F5Ev,227,110.0,348,0.06108
S2,F5Ev,227,122.0,373,0.06462
S2,F5Ev,227,134.0,404,0.06888
S2,F5Ev,227,146.0,425,0.07169
S2,F5Ev,227,158.0,442,0.07393
S2,F5Ev,227,170.0,465,0.07688
S2,F5Ev,227,182.0,484,0.07928
S2,F5Ev,227,194.0,496,0.08077
S2,F5Ev,227,206.0,507,0.08212
S2,F5Ev,227,218.0,523,0.08406
S2,F5Ev,227,230.0,537,0.08573
S2,F5Ev,227,242.0,561,0.08854
S2,F5Ev,227,254.0,577,0.09038
S2,F5Ev,227,266.0,590,0.09186
S2,F5Ev,227,278.0,610,0.09409
S2,F5Ev,227,290.0,646,0.09801
S2,F5Ev,227,302.0,680,0.1016
S2,F5Ev,227,314.0,721,0.10578
S2,F5Ev,227,326.0,794,0.11286
S2,F5Ev,227,338.0,864,0.11925
S2,F5Ev,227,350.0,920,0.12411
S2,F5Ev,227,362.0,1018,0.13209
S2,F5Ev,227,374.0,1100,0.13831
S2,F5Ev,227,386.0,1156,0.14235
S2,F5Ev,227,398.0,1223,0.14696
S2,F5Ev,227,410.0,1263,0.14961
S2,F5Ev,227,422.0,1306,0.15237
S2,F5Ev,227,434.0,1346,0.15487
S2,F5Ev,227,446.0,1383,0.16723
S2,F5Ev,227,458.0,1431,0.17007
S2,F5Ev,227,470.0,1468,0.1722
S2,F5Ev,227,482.0,1522,0.18815
S2,F5Ev,227,494.0,1624,0.19357
S2,F5Ev,227,506.0,1716,0.19815
S2,F5Ev,227,518.0,1837,0.21485
S2,F5Ev,227,530.0,2041,0.26911
S2,F5Ev,227,542.0,2201,0.27574
S2,F5Ev,227,554.0,2390,0.3752
S2,F5Ev,227,566.0,2598,0.40824
S2,F5Ev,227,578.0,2777,0.44741
S2,F5Ev,227,590.0,2840,0.45901
S2,F5Ev,227,602.0,2894,0.4606
S2,F5Ev,227,614.0,2963,0.4672
S2,F5Ev,227,626.0,2967,0.4674
S2,F5Ev,227,638.0,2969,0.46759
S2,F5Ev,227,650.0,2971,0.46765
S2,F5Ev,227,662.0,2971,0.46774
S2,F5Ev,227,674.0,2972,0.46777
S2,F5Ev,227,686.0,2973,0.46781
S2,F5Ev,227,698.0,2974,0.46785
S2,F5Ev,227,710.0,2974,0.46788
S2,F5EvAI,227,2.0,8,0.00171
S2,F5EvAI,227,14.0,26,0.0055
S2,F5EvAI,227,26.0,65,0.01341
S2,F5EvAI,227,38.0,143,0.02814
S2,F5EvAI,227,50.0,210,0.03975
S2,F5EvAI,227,62.0,263,0.04833
S2,F5EvAI,227,74.0,293,0.05296
S2,F5EvAI,227,86.0,302,0.05433
S2,F5EvAI,227,98.0,323,0.05745
S2,F5EvAI,227,110.0,330,0.05848
S2,F5EvAI,227,122.0,332,0.05877
S2,F5EvAI,227,134.0,356,0.06223
S2,F5EvAI,227,146.0,366,0.06364
S2,F5EvAI,227,158.0,377,0.06518
S2,F5EvAI,227,170.0,387,0.06656
S2,F5EvAI,227,182.0,394,0.06752
S2,F5EvAI,227,194.0,401,0.06848
S2,F5EvAI,227,206.0,405,0.06902
S2,F5EvAI,227,218.0,408,0.06942
S2,F5EvAI,227,230.0,419,0.0709
S2,F5EvAI,227,242.0,426,0.07183
S2,F5EvAI,227,254.0,428,0.07209
S2,F5EvAI,227,266.0,432,0.07262
S2,F5EvAI,227,278.0,439,0.07353
S2,F5EvAI,227,290.0,444,0.07419
S2,F5EvAI,227,302.0,446,0.07445
S2,F5EvAI,227,314.0,446,0.07445
S2,F5EvAI,227,326.0,451,0.07509
S2,F5EvAI,227,338.0,454,0.07548
S2,F5EvAI,227,350.0,454,0.07548
S2,F5EvAI,227,362.0,454,0.07548
S2,F5EvAI,227,374.0,463,0.07663
S2,F5EvAI,227,386.0,463,0.07663
S2,F5EvAI,227,398.0,463,0.07663
S2,F5EvAI,227,410.0,463,0.07663
S2,F5EvAI,227,422.0,464,0.07676
S2,F5EvAI,227,434.0,464,0.07676
S2,F5EvAI,227,446.0,465,0.07688
S2,F5EvAI,227,458.0,465,0.07688
S2,F5EvAI,227,470.0,465,0.07688
S2,F5EvAI,227,482.0,465,0.07688
S2,F5EvAI,227,494.0,465,0.07688
S2,F5EvAI,227,506.0,475,0.07815
S2,F5EvAI,227,518.0,491,0.08015
S2,F5EvAI,227,530.0,526,0.09547
S2,F5EvAI,227,542.0,570,0.11335
S2,F5EvAI,227,554.0,623,0.13807
S2,F5EvAI,227,566.0,649,0.1522
S2,F5EvAI,227,578.0,674,0.16856
S2,F5EvAI,227,590.0,719,0.18118
S2,F5EvAI,227,602.0,757,0.18501
S2,F5EvAI,227,614.0,797,0.18883
S2,F5EvAI,227,626.0,844,0.19475
S2,F5EvAI,227,638.0,866,0.19671
S2,F5EvAI,227,650.0,890,0.19882
S2,F5EvAI,227,662.0,896,0.19936
S2,F5EvAI,227,674.0,910,0.20057
S2,F5EvAI,227,686.0,921,0.20931
S2,F5EvAI,227,698.0,933,0.21033
S2,F5EvAI,227,710.0,966,0.21782
S3,F5EvAI,227,2.0,6,0.00139
S3,F5EvAI,227,14.0,58,0.01294
S3,F5EvAI,227,26.0,66,0.01465
S3,F5EvAI,227,38.0,83,0.01822
S3,F5EvAI,227,50.0,91,0.01987
S3,F5EvAI,227,62.0,108,0.02332
S3,F5EvAI,227,74.0,113,0.02432
S3,F5EvAI,227,86.0,122,0.02611
S3,F5EvAI,227,98.0,123,0.02631
S3,F5EvAI,227,110.0,131,0.02788
S3,F5EvAI,227,122.0,136,0.02885
S3,F5EvAI,227,134.0,137,0.02904
S3,F5EvAI,227,146.0,141,0.02981
S3,F5EvAI,227,158.0,145,0.03058
S3,F5EvAI,227,170.0,148,0.03115
S3,F5EvAI,227,182.0,150,0.03154
S3,F5EvAI,227,194.0,152,0.03192
S3,F5EvAI,227,206.0,153,0.03211
S3,F5EvAI,227,218.0,160,0.03343
S3,F5EvAI,227,230.0,164,0.03418
S3,F5EvAI,227,242.0,164,0.03418
S3,F5EvAI,227,254.0,169,0.03511
S3,F5EvAI,227,266.0,174,0.03604
S3,F5EvAI,227,278.0,176,0.03641
S3,F5EvAI,227,290.0,179,0.03696
S3,F5EvAI,227,302.0,183,0.03769
S3,F5EvAI,227,314.0,188,0.0386
S3,F5EvAI,227,326.0,189,0.03878
S3,F5EvAI,227,338.0,192,0.03932
S3,F5EvAI,227,350.0,192,0.03932
S3,F5EvAI,227,362.0,199,0.04058
S3,F5EvAI,227,374.0,202,0.04112
S3,F5EvAI,227,386.0,204,0.04148
S3,F5EvAI,227,398.0,206,0.04183
S3,F5EvAI,227,410.0,211,0.04272
S3,F5EvAI,227,422.0,213,0.04307
S3,F5EvAI,227,434.0,214,0.04325
S3,F5EvAI,227,446.0,214,0.04325
S3,F5EvAI,227,458.0,217,0.04377
S3,F5EvAI,227,470.0,220,0.0443
S3,F5EvAI,227,482.0,221,0.04447
S3,F5EvAI,227,494.0,222,0.04465
S3,F5EvAI,227,506.0,230,0.04603
S3,F5EvAI,227,518.0,232,0.04638
S3,F5EvAI,227,530.0,235,0.04689
S3,F5EvAI,227,542.0,235,0.04689
S3,F5EvAI,227,554.0,238,0.04741
S3,F5EvAI,227,566.0,239,0.04758
S3,F5EvAI,227,578.0,239,0.04758
S3,F5EvAI,227,590.0,240,0.04775
S3,F5EvAI,227,602.0,243,0.04826
S3,F5EvAI,227,614.0,245,0.0486
S3,F5EvAI,227,626.0,245,0.0486
S3,F5EvAI,227,638.0,245,0.0486
S3,F5EvAI,227,650.0,246,0.04877
S3,F5EvAI,227,662.0,248,0.0491
S3,F5EvAI,227,674.0,248,0.0491
S3,F5EvAI,227,686.0,250,0.04944
S3,F5EvAI,227,698.0,253,0.04995
S3,F5EvAI,227,710.0,256,0.05045
S5,F5Ev,228,2.0,10,0.00247
S5,F5Ev,228,14.0,120,0.02743
S5,F5Ev,228,26.0,235,0.05131
S5,F5Ev,228,38.0,285,0.06107
S5,F5Ev,228,50.0,368,0.08005
S5,F5Ev,228,62.0,395,0.08796
S5,F5Ev,228,74.0,417,0.09123
S5,F5Ev,228,86.0,423,0.09211
S5,F5Ev,228,98.0,423,0.09211
S1,Test0,229,2.0,4,0.00088
S1,Test0,229,14.0,25,0.00542
S1,Test0,229,26.0,111,0.02278
S1,Test0,229,38.0,291,0.05375
S1,Test0,229,50.0,563,0.09038
S1,Test0,229,62.0,769,0.1123
S1,Test0,229,74.0,906,0.12482
S1,Test0,229,86.0,942,0.12788
S1,Test0,229,98.0,979,0.13093
S1,Test0,229,110.0,1014,0.13373
S1,Test0,229,122.0,1050,0.13653
S1,Test0,229,134.0,1097,0.14008
S1,Test0,229,146.0,1143,0.14342
S1,Test0,229,158.0,1177,0.14582
S1,Test0,229,170.0,1261,0.1515
S1,Test0,229,182.0,1345,0.17915
S1,Test0,229,194.0,1404,0.21084
S1,Test0,229,206.0,1495,0.24069
S1,Test0,229,218.0,1589,0.25945
S1,Test0,229,230.0,1793,0.29937
S1,Test0,229,242.0,2026,0.35293
S1,Test0,229,254.0,2176,0.38198
S1,Test0,229,266.0,2271,0.41481
S1,Test0,229,278.0,2382,0.44082
S1,Test0,229,290.0,2550,0.47339
S1,Test0,229,302.0,2670,0.49456
S1,Test0,229,314.0,2745,0.50061
S1,Test0,229,326.0,2789,0.51569
S1,Test0,229,338.0,2839,0.53849
S1,Test0,229,350.0,2879,0.5493
S1,Test0,229,362.0,2932,0.55662
S1,Test0,229,374.0,2974,0.56178
S1,Test0,229,386.0,2987,0.56436
S1,Test0,229,398.0,2991,0.56669
S1,Test0,229,410.0,2994,0.56898
S1,Test0,229,422.0,2995,0.5712
S1,Test0,229,434.0,2997,0.57345
S1,Test0,229,446.0,2997,0.57565
S1,Test0,229,458.0,2998,0.57786
S1,Test0,229,470.0,2998,0.58001
S1,Test0,229,482.0,2998,0.58212
S1,Test0,229,494.0,2998,0.58419
S1,Test0,229,506.0,2998,0.58623
S1,Test0,229,518.0,2998,0.58825
S1,Test0,229,530.0,2998,0.59025
S1,Test0,229,542.0,2998,0.59214
S1,Test0,229,554.0,2998,0.59387
S1,Test0,229,566.0,2998,0.59551
S1,Test0,229,578.0,2998,0.59709
S1,Test0,229,590.0,2998,0.59859
S1,Test0,229,602.0,2998,0.59998
S1,Test0,229,614.0,2998,0.60122
S1,Test0,229,626.0,2998,0.60235
S1,Test0,229,638.0,2998,0.60318
S1,Test0,229,650.0,2998,0.60379
S1,Test0,229,662.0,2998,0.60436
S1,Test0,229,674.0,2998,0.60488
S1,Test0,229,686.0,2998,0.6051
S1,Test0,229,698.0,2998,0.60525
S1,Test0,229,710.0,2998,0.60535
S1,F5,228,2.0,4,0.00087
S1,F5,228,14.0,10,0.00216
S1,F5,228,26.0,18,0.00387
S1,F5,228,38.0,20,0.00429
S1,F5,228,50.0,23,0.00493
S1,F5,228,62.0,24,0.00514
S1,F5,228,74.0,26,0.00556
S1,F5,228,86.0,29,0.00619
S1,F5,228,98.0,34,0.00723
S1,F5,228,110.0,39,0.00827
S1,F5,228,122.0,55,0.01154
S1,F5,228,134.0,57,0.01195
S1,F5,228,146.0,59,0.01235
S1,F5,228,158.0,60,0.01255
S1,F5,228,170.0,74,0.01535
S1,F5,228,182.0,83,0.01712
S1,F5,228,194.0,94,0.01926
S1,F5,228,206.0,100,0.02041
S1,F5,228,218.0,138,0.02753
S1,F5,228,230.0,191,0.03693
S1,F5,228,242.0,280,0.05148
S1,F5,228,254.0,303,0.05501
S1,F5,228,266.0,328,0.05875
S1,F5,228,278.0,354,0.06253
S1,F5,228,290.0,373,0.06523
S1,F5,228,302.0,390,0.0676
S1,F5,228,314.0,408,0.07007
S1,F5,228,326.0,421,0.07182
S1,F5,228,338.0,428,0.07275
S1,F5,228,350.0,449,0.07551
S1,F5,228,362.0,474,0.07872
S1,F5,228,374.0,526,0.08515
S1,F5,228,386.0,545,0.08742
S1,F5,228,398.0,565,0.08977
S1,F5,228,410.0,576,0.09104
S1,F5,228,422.0,583,0.09184
S1,F5,228,434.0,698,0.10429
S1,F5,228,446.0,704,0.1049
S1,F5,228,458.0,720,0.10652
S1,F5,228,470.0,744,0.10892
S1,F5,228,482.0,791,0.11345
S1,F5,228,494.0,837,0.11772
S1,F5,228,506.0,926,0.12553
S1,F5,228,518.0,1019,0.1331
S1,F5,228,530.0,1145,0.17256
S1,F5,228,542.0,1243,0.22962
S1,F5,228,554.0,1335,0.25502
S1,F5,228,566.0,1383,0.26701
S1,F5,228,578.0,1405,0.27707
S1,F5,228,590.0,1429,0.28291
S1,F5,228,602.0,1531,0.29521
S1,F5,228,614.0,1602,0.29904
S1,F5,228,626.0,1658,0.30193
S1,F5,228,638.0,1706,0.30434
S1,F5,228,650.0,1847,0.31093
S1,F5,228,662.0,1918,0.31404
S1,F5,228,674.0,1947,0.31527
S1,F5,228,686.0,1968,0.31615
S1,F5,228,698.0,1986,0.3169
S1,F5,228,710.0,2000,0.31748
S2,Test0,229,2.0,7,0.00153
S2,Test0,229,14.0,46,0.00983
S2,Test0,229,26.0,178,0.03508
S2,Test0,229,38.0,474,0.0795
S2,Test0,229,50.0,1009,0.13333
S2,Test0,229,62.0,1319,0.15522
S2,Test0,229,74.0,1507,0.16631
S2,Test0,229,86.0,1689,0.1758
S2,Test0,229,98.0,1794,0.1808
S2,Test0,229,110.0,1865,0.18401
S2,Test0,229,122.0,1967,0.18838
S2,Test0,229,134.0,2058,0.19208
S2,Test0,229,146.0,2138,0.19517
S2,Test0,229,158.0,2201,0.2031
S2,Test0,229,170.0,2310,0.22189
S2,Test0,229,182.0,2417,0.25352
S2,Test0,229,194.0,2510,0.29784
S2,Test0,229,206.0,2621,0.33355
S2,Test0,229,218.0,2684,0.37451
S2,Test0,229,230.0,2810,0.42993
S2,Test0,229,242.0,2879,0.48326
S2,Test0,229,254.0,2914,0.49963
S2,Test0,229,266.0,2940,0.52055
S2,Test0,229,278.0,2966,0.53093
S2,Test0,229,290.0,2987,0.54681
S2,Test0,229,302.0,2994,0.55556
S2,Test0,229,314.0,2998,0.55787
S2,Test0,229,326.0,2998,0.55995
S2,Test0,229,338.0,2998,0.56196
S2,Test0,229,350.0,2998,0.56396
S2,Test0,229,362.0,2998,0.56594
S2,Test0,229,374.0,2998,0.56792
S2,Test0,229,386.0,2998,0.56991
S2,Test0,229,398.0,2998,0.57189
S2,Test0,229,410.0,2998,0.57387
S2,Test0,229,422.0,2998,0.57585
S2,Test0,229,434.0,2998,0.57782
S2,Test0,229,446.0,2998,0.57979
S2,Test0,229,458.0,2998,0.58175
S2,Test0,229,470.0,2998,0.58366
S2,Test0,229,482.0,2998,0.58554
S2,Test0,229,494.0,2998,0.58738
S2,Test0,229,506.0,2998,0.58919
S2,Test0,229,518.0,2998,0.59094
S2,Test0,229,530.0,2998,0.59261
S2,Test0,229,542.0,2998,0.59408
S2,Test0,229,554.0,2998,0.59529
S2,Test0,229,566.0,2998,0.59626
S2,Test0,229,578.0,2998,0.59706
S2,Test0,229,590.0,2998,0.59765
S2,Test0,229,602.0,2998,0.59813
S2,Test0,229,614.0,2998,0.59855
S2,Test0,229,626.0,2998,0.59891
S2,Test0,229,638.0,2998,0.59914
S2,Test0,229,650.0,2998,0.59924
S2,Test0,229,662.0,2998,0.59931
S2,Test0,229,674.0,2998,0.59939
S2,Test0,229,686.0,2998,0.59946
S2,Test0,229,698.0,2998,0.59954
S2,Test0,229,710.0,2998,0.59961
S3,F5,228,2.0,6,0.00149
S3,F5,228,14.0,92,0.02144
S3,F5,228,26.0,184,0.04182
S3,F5,228,38.0,231,0.05161
S3,F5,228,50.0,299,0.06546
S3,F5,228,62.0,313,0.06882
S3,F5,228,74.0,336,0.07256
S3,F5,228,86.0,342,0.07352
S3,F5,228,98.0,347,0.07431
S3,F5,228,110.0,349,0.07462
S3,F5,228,122.0,349,0.07462
S3,F5,228,134.0,349,0.07462
S3,F5,228,146.0,349,0.07462
S3,F5,228,158.0,350,0.07478
S3,F5,228,170.0,350,0.07478
S3,F5,228,182.0,350,0.07478
S3,F5,228,194.0,350,0.07478
S3,F5,228,206.0,350,0.07478
S3,F5,228,218.0,350,0.07478
S3,F5,228,230.0,353,0.07525
S3,F5,228,242.0,354,0.0754
S3,F5,228,254.0,354,0.0754
S3,F5,228,266.0,354,0.0754
S3,F5,228,278.0,354,0.0754
S3,F5,228,290.0,356,0.07571
S3,F5,228,302.0,358,0.07654
S3,F5,228,314.0,360,0.07685
S3,F5,228,326.0,361,0.07701
S3,F5,228,338.0,361,0.07702
S3,F5,228,350.0,362,0.07718
S3,F5,228,362.0,362,0.07718
S3,F5,228,374.0,362,0.07718
S3,F5,228,386.0,362,0.07718
S3,F5,228,398.0,362,0.07718
S3,F5,228,410.0,364,0.07749
S3,F5,228,422.0,365,0.07765
S3,F5,228,434.0,365,0.07765
S3,F5,228,446.0,366,0.0778
S3,F5,228,458.0,367,0.07795
S3,F5,228,470.0,367,0.07795
S3,F5,228,482.0,367,0.07795
S3,F5,228,494.0,367,0.07795
S3,F5,228,506.0,368,0.07811
S3,F5,228,518.0,371,0.07857
S3,F5,228,530.0,371,0.07857
S3,F5,228,542.0,371,0.07857
S3,F5,228,554.0,371,0.07857
S3,F5,228,566.0,371,0.07857
S3,F5,228,578.0,371,0.07857
S3,F5,228,590.0,371,0.07857
S3,F5,228,602.0,373,0.07887
S3,F5,228,614.0,374,0.07902
S3,F5,228,626.0,374,0.07902
S3,F5,228,638.0,374,0.07902
S3,F5,228,650.0,374,0.07902
S3,F5,228,662.0,374,0.07902
S3,F5,228,674.0,376,0.07933
S3,F5,228,686.0,376,0.07933
S3,F5,228,698.0,376,0.07933
S3,F5,228,710.0,376,0.07933
S4,F5Ev,228,2.0,10,0.00247
S4,F5Ev,228,14.0,118,0.02701
S4,F5Ev,228,26.0,207,0.04567
S4,F5Ev,228,38.0,243,0.05224
S4,F5Ev,228,50.0,317,0.06689
S4,F5Ev,228,62.0,324,0.06805
S4,F5Ev,228,74.0,351,0.07234
S4,F5Ev,228,86.0,370,0.07527
S4,F5Ev,228,98.0,396,0.08123
S4,F5Ev,228,110.0,409,0.08365
S4,F5Ev,228,122.0,420,0.0878
S4,F5Ev,228,134.0,428,0.08897
S4,F5Ev,228,146.0,436,0.09215
S4,F5Ev,228,158.0,442,0.09303
S4,F5Ev,228,170.0,448,0.09387
S4,F5Ev,228,182.0,450,0.09415
S4,F5Ev,228,194.0,451,0.09429
S4,F5Ev,228,206.0,451,0.09429
S4,F5Ev,228,218.0,452,0.09443
S4,F5Ev,228,230.0,452,0.09443
S4,F5Ev,228,242.0,452,0.09443
S4,F5Ev,228,254.0,452,0.09443
S4,F5Ev,228,266.0,452,0.09443
S4,F5Ev,227,2.0,10,0.00231
S4,F5Ev,227,14.0,107,0.02312
S4,F5Ev,227,26.0,121,0.02747
S4,F5Ev,227,38.0,135,0.03125
S4,F5Ev,227,50.0,160,0.03656
S4,F5Ev,227,62.0,181,0.04046
S4,F5Ev,227,74.0,196,0.0437
S4,F5Ev,227,86.0,219,0.04831
S4,F5Ev,227,98.0,229,0.05005
S4,F5Ev,227,110.0,240,0.05298
S4,F5Ev,227,122.0,249,0.05503
S4,F5Ev,227,134.0,257,0.05638
S4,F5Ev,227,146.0,261,0.05704
S4,F5Ev,227,158.0,268,0.0582
S4,F5Ev,227,170.0,278,0.05984
S4,F5Ev,227,182.0,282,0.06049
S4,F5Ev,227,194.0,301,0.06354
S4,F5Ev,227,206.0,306,0.06537
S4,F5Ev,227,218.0,314,0.06663
S4,F5Ev,227,230.0,328,0.07036
S4,F5Ev,227,242.0,338,0.0719
S4,F5Ev,227,254.0,346,0.07467
S4,F5Ev,227,266.0,357,0.07737
S4,F5Ev,227,278.0,368,0.08202
S4,F5Ev,227,290.0,374,0.08417
S4,F5Ev,227,302.0,382,0.0869
S4,F5Ev,227,314.0,402,0.09083
S4,F5Ev,227,326.0,408,0.09428
S4,F5Ev,227,338.0,412,0.09538
S4,F5Ev,227,350.0,417,0.09714
S4,F5Ev,227,362.0,423,0.09798
S4,F5Ev,227,374.0,435,0.10015
S4,F5Ev,227,386.0,439,0.10122
S4,F5Ev,227,398.0,441,0.1015
S4,F5Ev,227,410.0,453,0.1052
S4,F5Ev,227,422.0,464,0.10667
S4,F5Ev,227,434.0,474,0.10903
S4,F5Ev,227,446.0,476,0.1093
S4,F5Ev,227,458.0,480,0.10982
S4,F5Ev,227,470.0,485,0.11047
S4,F5Ev,227,482.0,490,0.11112
S4,F5Ev,227,494.0,498,0.11215
S4,F5Ev,227,506.0,503,0.11278
S4,F5Ev,227,518.0,508,0.11342
S4,F5Ev,227,530.0,519,0.1148
S4,F5Ev,227,542.0,525,0.11555
S4,F5Ev,227,554.0,538,0.1203
S4,F5Ev,227,566.0,540,0.12057
S4,F5Ev,227,578.0,550,0.12283
S4,F5Ev,227,590.0,553,0.12321
S4,F5Ev,227,602.0,559,0.12393
S4,F5Ev,227,614.0,559,0.12393
S4,F5Ev,227,626.0,563,0.12441
S4,F5Ev,227,638.0,567,0.12489
S4,F5Ev,227,650.0,570,0.12525
S4,F5Ev,227,662.0,573,0.1256
S4,F5Ev,227,674.0,575,0.12584
S4,F5Ev,227,686.0,575,0.12584
S4,F5Ev,227,698.0,575,0.12584
S5,F5Ev,227,2.0,10,0.00231
S5,F5Ev,227,14.0,111,0.02392
S5,F5Ev,227,26.0,154,0.03489
S5,F5Ev,227,38.0,186,0.04083
S5,F5Ev,227,50.0,220,0.04897
S5,F5Ev,227,62.0,228,0.05091
S5,F5Ev,227,74.0,242,0.05333
S5,F5Ev,227,86.0,274,0.05867
S5,F5Ev,227,98.0,279,0.0595
S5,F5Ev,227,110.0,288,0.06096
S5,F5Ev,227,122.0,292,0.0616
S5,F5Ev,227,134.0,294,0.06193
S5,F5Ev,227,146.0,298,0.06257
S5,F5Ev,227,158.0,307,0.064
S5,F5Ev,227,170.0,311,0.06463
S5,F5Ev,227,182.0,312,0.06739
S5,F5Ev,227,194.0,331,0.07138
S5,F5Ev,227,206.0,344,0.07492
S5,F5Ev,227,218.0,346,0.07523
S5,F5Ev,227,230.0,358,0.07806
S5,F5Ev,227,242.0,365,0.0791
S5,F5Ev,227,254.0,370,0.07984
S5,F5Ev,227,266.0,373,0.08028
S5,F5Ev,227,278.0,375,0.08057
S5,F5Ev,227,290.0,381,0.083
S5,F5Ev,227,302.0,382,0.08315
S5,F5Ev,227,314.0,384,0.08448
S5,F5Ev,227,326.0,385,0.08515
S5,F5Ev,227,338.0,396,0.08829
S5,F5Ev,227,350.0,404,0.09143
S5,F5Ev,227,362.0,407,0.09415
S5,F5Ev,227,374.0,436,0.10496
S5,F5Ev,227,386.0,455,0.11528
S5,F5Ev,227,398.0,469,0.12156
S5,F5Ev,227,410.0,480,0.12513
S5,F5Ev,227,422.0,495,0.12919
S5,F5Ev,227,434.0,508,0.1314
S5,F5Ev,227,446.0,509,0.13153
S5,F5Ev,227,458.0,513,0.13204
S5,F5Ev,227,470.0,513,0.13204
S5,F5Ev,227,482.0,517,0.13255
S5,F5Ev,227,494.0,519,0.1328
S5,F5Ev,227,506.0,519,0.1328
S5,F5Ev,227,518.0,522,0.13318
S5,F5Ev,227,530.0,528,0.13393
S5,F5Ev,227,542.0,529,0.13405
S5,F5Ev,227,554.0,529,0.13406
S5,F5Ev,227,566.0,529,0.13406
S5,F5Ev,227,578.0,531,0.13431
S5,F5Ev,227,590.0,533,0.13456
S5,F5Ev,227,602.0,533,0.13456
S5,F5Ev,227,614.0,535,0.13481
S5,F5Ev,227,626.0,540,0.13542
S5,F5Ev,227,638.0,540,0.13542
S5,F5Ev,227,650.0,546,0.13616
S5,F5Ev,227,662.0,546,0.13616
S5,F5Ev,227,674.0,546,0.13616
S5,F5Ev,227,686.0,546,0.13616
S5,F5Ev,227,698.0,547,0.13629
S5,F5Ev,227,710.0,548,0.13642
S5,F5EvAI,228,2.0,10,0.00247
S5,F5EvAI,228,14.0,121,0.02764
S5,F5EvAI,228,26.0,237,0.05218
S5,F5EvAI,228,38.0,272,0.06213
S5,F5EvAI,228,50.0,352,0.07934
S5,F5EvAI,228,62.0,365,0.08243
S5,F5EvAI,228,74.0,386,0.08565
S5,F5EvAI,228,86.0,396,0.08786
S5,F5EvAI,228,98.0,402,0.08878
S5,F5EvAI,228,110.0,415,0.09221
S5,F5EvAI,228,122.0,417,0.09302
S5,F5EvAI,228,134.0,417,0.09302
S5,F5EvAI,228,146.0,417,0.09302
S5,F5EvAI,228,158.0,417,0.09302
S3,Test0,229,2.0,5,0.00118
S3,Test0,229,14.0,15,0.00351
S3,Test0,229,26.0,35,0.00808
S3,Test0,229,38.0,72,0.0162
S3,Test0,229,50.0,315,0.06089
S3,Test0,229,62.0,644,0.11367
S3,Test0,229,74.0,809,0.16016
S3,Test0,229,86.0,999,0.20565
S3,Test0,229,98.0,1153,0.24004
S3,Test0,229,110.0,1248,0.26948
S3,Test0,229,122.0,1339,0.29672
S3,Test0,229,134.0,1414,0.31753
S3,Test0,229,146.0,1474,0.3361
S3,Test0,229,158.0,1593,0.34932
S3,Test0,229,170.0,1721,0.36572
S3,Test0,229,182.0,1802,0.37424
S3,Test0,229,194.0,1852,0.38161
S3,Test0,229,206.0,1885,0.38821
S3,Test0,229,218.0,1920,0.3931
S3,Test0,229,230.0,1959,0.40084
S3,Test0,229,242.0,2012,0.41233
S3,Test0,229,254.0,2068,0.42447
S3,Test0,229,266.0,2114,0.43671
S3,Test0,229,278.0,2164,0.44522
S3,Test0,229,290.0,2219,0.45016
S3,Test0,229,302.0,2302,0.45653
S3,Test0,229,314.0,2380,0.47229
S3,Test0,229,326.0,2445,0.48705
S3,Test0,229,338.0,2530,0.50501
S3,Test0,229,350.0,2580,0.52312
S3,Test0,229,362.0,2620,0.53763
S3,Test0,229,374.0,2648,0.54891
S3,Test0,229,386.0,2679,0.55483
S3,Test0,229,398.0,2699,0.56258
S3,Test0,229,410.0,2719,0.56844
S3,Test0,229,422.0,2727,0.5705
S3,Test0,229,434.0,2735,0.57237
S3,Test0,229,446.0,2738,0.57397
S3,Test0,229,458.0,2752,0.57898
S3,Test0,229,470.0,2756,0.58306
S3,Test0,229,482.0,2760,0.58513
S3,Test0,229,494.0,2763,0.58689
S3,Test0,229,506.0,2764,0.588
S3,Test0,229,518.0,2764,0.58902
S3,Test0,229,530.0,2764,0.58999
S3,Test0,229,542.0,2764,0.59093
S3,Test0,229,554.0,2764,0.59183
S3,Test0,229,566.0,2764,0.5927
S3,Test0,229,578.0,2764,0.59355
S3,Test0,229,590.0,2764,0.59437
S3,Test0,229,602.0,2764,0.59515
S3,Test0,229,614.0,2764,0.59589
S3,Test0,229,626.0,2764,0.59659
S3,Test0,229,638.0,2764,0.59727
S3,Test0,229,650.0,2764,0.59794
S3,Test0,229,662.0,2764,0.59853
S3,Test0,229,674.0,2764,0.59906
S3,Test0,229,686.0,2764,0.59949
S3,Test0,229,698.0,2764,0.59983
S3,Test0,229,710.0,2764,0.60009
S2,F5EvAI,228,2.0,7,0.00152
S2,F5EvAI,228,14.0,13,0.0028
S2,F5EvAI,228,26.0,21,0.0045
S2,F5EvAI,228,38.0,23,0.00493
S2,F5EvAI,228,50.0,26,0.00556
S2,F5EvAI,228,62.0,26,0.00556
